source_id,source_identifier,candidate_tokens,resolved_canonical_accession,resolution_status
PXD017052_SEER_BROAD,Q12907;D6RBV2,accession:D6RBV2;accession:Q12907,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q13043;Q13043-2;F5H5B4,accession:F5H5B4;accession:Q13043,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q13094;A0A0D9SGG1;E7ESF6,accession:E7ESF6;accession:Q13094,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q13103,accession:Q13103,Q13103,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q13162;A6NG45,accession:A6NG45;accession:Q13162,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q13201;E7EPG1;Q13201-2,accession:E7EPG1;accession:Q13201,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q13362-4;G3V292;Q13362-2;Q13362-3;Q13362;Q13362-5,accession:G3V292;accession:Q13362,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q13442,accession:Q13442,Q13442,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q13576;F5H7S7;Q13576-3;Q13576-2,accession:F5H7S7;accession:Q13576,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q13790,accession:Q13790,Q13790,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14008-2;Q14008;Q14008-3,accession:Q14008,Q14008,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14112;Q14112-2;A0A087WZP6,accession:Q14112,Q14112,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14118,accession:Q14118,Q14118,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14126;J3KSI6,accession:J3KSI6;accession:Q14126,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q14247-3;Q14247;Q14247-2,accession:Q14247,Q14247,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14515;Q14515-2,accession:Q14515,Q14515,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14520-2;Q14520,accession:Q14520,Q14520,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14554;Q14554-2,accession:Q14554,Q14554,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14624,accession:Q14624,Q14624,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14644-2;Q14644,accession:Q14644,Q14644,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14766;Q14766-4;E7EV71;Q14766-3;Q14766-2;C9JD84;Q14766-5,accession:C9JD84;accession:E7EV71;accession:Q14766,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q14847;Q14847-2;Q14847-3;F6S2S5,accession:F6S2S5;accession:Q14847,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q14974;Q14974-2,accession:Q14974,Q14974,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q14DU5;E9PF63;O75116;A0A0U1RQV4;Q13464,accession:E9PF63;accession:O75116;accession:Q13464;accession:Q14DU5,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q15084-3;Q15084;Q15084-4;Q15084-5;Q15084-2,accession:Q15084,Q15084,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15113,accession:Q15113,Q15113,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15166;F8WD41;C9JZ99,accession:C9JZ99;accession:F8WD41;accession:Q15166,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q15293-2;Q15293,accession:Q15293,Q15293,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15365,accession:Q15365,Q15365,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15404;Q15404-2,accession:Q15404,Q15404,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15435-2;Q15435;B5MBZ8;Q15435-5;Q15435-4;Q15435-3,accession:B5MBZ8;accession:Q15435,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q15485-2;Q15485,accession:Q15485,Q15485,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15555-5;Q15555-3;Q15555;Q15555-4;Q15555-2,accession:Q15555,Q15555,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15582;D6RBX4,accession:D6RBX4;accession:Q15582,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q15599-3,accession:Q15599,Q15599,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15691,accession:Q15691,Q15691,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15723-4;Q15723-2;Q15723-3;Q15723-1;Q15723,accession:Q15723,Q15723,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15746-9;Q15746-7;Q15746-5;Q15746-2;Q15746;Q15746-11;Q15746-4;Q15746-3;Q15746-6;Q15746-8;Q15746-10,accession:Q15746,Q15746,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15751,accession:Q15751,Q15751,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15762;J3QR77,accession:J3QR77;accession:Q15762,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q15833-2;Q15833;Q15833-3;M0R0M7;A0A087WUN8,accession:M0R0M7;accession:Q15833,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q15848,accession:Q15848,Q15848,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q15942;Q15942-2,accession:Q15942,Q15942,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q16270-2;Q16270,accession:Q16270,Q16270,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q16543,accession:Q16543,Q16543,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q16610-3;Q16610-2;Q16610;Q16610-4,accession:Q16610,Q16610,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q16643;Q16643-2;Q16643-3,accession:Q16643,Q16643,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q16762,accession:Q16762,Q16762,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q27J81;Q27J81-2;Q27J81-3,accession:Q27J81,Q27J81,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q3KNR6;P50502;Q8IZP2;Q8NFI4;F8WAQ7,accession:F8WAQ7;accession:P50502;accession:Q3KNR6;accession:Q8IZP2;accession:Q8NFI4,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q3ZCW2;F8WF17;B9A055,accession:B9A055;accession:F8WF17;accession:Q3ZCW2,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q4KMQ2-3;Q4KMQ2;Q4KMQ2-4;Q4KMQ2-2,accession:Q4KMQ2,Q4KMQ2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q562R1,accession:Q562R1,Q562R1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q58FF8,accession:Q58FF8,Q58FF8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q5H9J7,accession:Q5H9J7,Q5H9J7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q5JNW7;A0A140T998;X5D2R7;P28062-2;P28062,accession:P28062;accession:Q5JNW7;accession:X5D2R7,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q5JP53;P07437;Q5ST81;A0A075B736;Q5SQY0;G3V5W4;G3V2R8;G3V3R4;G3V2N6,accession:G3V2N6;accession:G3V2R8;accession:G3V3R4;accession:G3V5W4;accession:P07437;accession:Q5JP53;accession:Q5SQY0;accession:Q5ST81,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q5JSH3-4;Q5JSH3;Q5JSH3-2;Q5JSH3-3,accession:Q5JSH3,Q5JSH3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q5JXI2;A0A494C0D6;Q13642-3;Q13642-1;Q13642-5;Q13642-4;Q13642,accession:Q13642;accession:Q5JXI2,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q5JY90;Q06187;Q06187-2,accession:Q06187;accession:Q5JY90,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q5QGZ9-4;Q5QGZ9;Q5QGZ9-1,accession:Q5QGZ9,Q5QGZ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q5R342;Q5R345;Q5R341;P16109,accession:P16109;accession:Q5R341;accession:Q5R342;accession:Q5R345,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q5SQ64;A0A140T8Z4;A0A0G2JK05;Q5SQ64-2,accession:Q5SQ64,Q5SQ64,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q5T9B7;P00568,accession:P00568;accession:Q5T9B7,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q5TBF2;Q9BXN1,accession:Q5TBF2;accession:Q9BXN1,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q5TCU3;P07951,accession:P07951;accession:Q5TCU3,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q5VTE0;P68104;A0A087WV01;A0A087WVQ9;P68104-2;A0A2U3TZH3;Q05639,accession:P68104;accession:Q05639;accession:Q5VTE0,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q5VY30;P02753,accession:P02753;accession:Q5VY30,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q6IBS0;D6RG15;Q9NR96-4;Q12792-4;Q12792;Q12792-3,accession:D6RG15;accession:Q12792;accession:Q6IBS0;accession:Q9NR96,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q6Q788,accession:Q6Q788,Q6Q788,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q6S8J3;P0CG38;Q9BYX7;P0CG39,accession:P0CG38;accession:P0CG39;accession:Q6S8J3;accession:Q9BYX7,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q6UVK1,accession:Q6UVK1,Q6UVK1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q6UWP8,accession:Q6UWP8,Q6UWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q6UX71-2;Q6UX71,accession:Q6UX71,Q6UX71,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q6UXB8-2;Q6UXB8,accession:Q6UXB8,Q6UXB8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q6UY14-2;Q6UY14;Q6UY14-3,accession:Q6UY14,Q6UY14,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q6ZN04-3;Q6ZN04,accession:Q6ZN04,Q6ZN04,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q70J99-3;Q70J99;Q70J99-2,accession:Q70J99,Q70J99,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q7KZF4,accession:Q7KZF4,Q7KZF4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q7L576;Q7L576-2;Q7L576-3,accession:Q7L576,Q7L576,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q7L7X3;Q7L7X3-3,accession:Q7L7X3,Q7L7X3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q7LDG7;Q7LDG7-4;Q7LDG7-2,accession:Q7LDG7,Q7LDG7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q7Z406;Q7Z406-6;Q7Z406-2;Q7Z406-5;Q7Z406-4,accession:Q7Z406,Q7Z406,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q7Z4R8,accession:Q7Z4R8,Q7Z4R8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q86U17,accession:Q86U17,Q86U17,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q86UX7-2;Q86UX7;G3V1L6;Q9BQL6-3;Q9BQL6,accession:G3V1L6;accession:Q86UX7;accession:Q9BQL6,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q86VP6;Q86VP6-2;Q86VP6-3,accession:Q86VP6,Q86VP6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q86XI8-2;Q86XI8,accession:Q86XI8,Q86XI8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q86YW5-3;Q86YW5,accession:Q86YW5,Q86YW5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8IUI8-2;Q8IUI8,accession:Q8IUI8,Q8IUI8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8IUK5-3;Q8IUK5-2;Q8IUK5-4;Q8IUK5;B4E173,accession:B4E173;accession:Q8IUK5,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q8IYM0-2,accession:Q8IYM0,Q8IYM0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8IZE3-2;Q8IZE3,accession:Q8IZE3,Q8IZE3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8IZF2-3;Q8IZF2-2;Q8IZF2,accession:Q8IZF2,Q8IZF2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8N392-2;Q8N392,accession:Q8N392,Q8N392,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8N7H5-3;Q8N7H5-2,accession:Q8N7H5,Q8N7H5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8NBJ4;Q8NBJ4-2;F8WAT9,accession:F8WAT9;accession:Q8NBJ4,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q8NBP7;Q8NBP7-2,accession:Q8NBP7,Q8NBP7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8NBS9-2;Q8NBS9,accession:Q8NBS9,Q8NBS9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8NDC0,accession:Q8NDC0,Q8NDC0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8NES3-4,accession:Q8NES3,Q8NES3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8NI99;K7EKF6,accession:K7EKF6;accession:Q8NI99,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q8TC12;Q8TC12-2;Q8TC12-3,accession:Q8TC12,Q8TC12,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8TDX5-2;Q8TDX5,accession:Q8TDX5,Q8TDX5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8WUA8,accession:Q8WUA8,Q8WUA8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8WUW1;Q8WUW1-2,accession:Q8WUW1,Q8WUW1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q8WWA0;Q8WWU7-2;Q8WWU7,accession:Q8WWA0;accession:Q8WWU7,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q8WWZ8,accession:Q8WWZ8,Q8WWZ8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q92619;F5H1R4;K7ES98;K7EM85;Q92619-2;K7ES92,accession:F5H1R4;accession:K7EM85;accession:K7ES92;accession:K7ES98;accession:Q92619,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q92859-3;Q92859-2;Q92859-4;Q92859,accession:Q92859,Q92859,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q92882,accession:Q92882,Q92882,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q92930;A0A2R8YDI9;H0YLJ8;H0YL94;H0YMN7;G3V196;A0A2R8YFB8;P51153;P59190-2;P59190,accession:G3V196;accession:H0YL94;accession:H0YLJ8;accession:H0YMN7;accession:P51153;accession:P59190;accession:Q92930,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q92954-5;Q92954-4;Q92954-3;Q92954-6;Q92954-2;Q92954,accession:Q92954,Q92954,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q93084-4;Q93084-2;Q93084-3;Q93084-7;Q93084;Q93084-6;Q93084-5,accession:Q93084,Q93084,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q96AG4;I3L223,accession:I3L223;accession:Q96AG4,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q96AP7;F8WDW9,accession:F8WDW9;accession:Q96AP7,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q96C24;Q96C24-2,accession:Q96C24,Q96C24,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q96IY4;A0A087WSY5;Q96IY4-2;CON__Q2KIG3,accession:Q96IY4,Q96IY4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q96J42-2;Q96J42,accession:Q96J42,Q96J42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q96KN2,accession:Q96KN2,Q96KN2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q96L96,accession:Q96L96,Q96L96,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q96NZ9;Q96NZ9-4;Q96NZ9-2,accession:Q96NZ9,Q96NZ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q96PD5;Q96PD5-2,accession:Q96PD5,Q96PD5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q96QR1,accession:Q96QR1,Q96QR1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q99733;Q99733-2,accession:Q99733,Q99733,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q99832-3;Q99832;Q99832-2;Q99832-4,accession:Q99832,Q99832,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q99952-2;Q99952,accession:Q99952,Q99952,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q99969,accession:Q99969,Q99969,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q99983,accession:Q99983,Q99983,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9BS26,accession:Q9BS26,Q9BS26,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9BSJ8;Q9BSJ8-2,accession:Q9BSJ8,Q9BSJ8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9BUF5,accession:Q9BUF5,Q9BUF5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9BUL8;C9J363;C9J6F3,accession:C9J363;accession:C9J6F3;accession:Q9BUL8,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9BUN1;Q9BUN1-2,accession:Q9BUN1,Q9BUN1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9BWP8-8;Q9BWP8-7;Q9BWP8-6;Q9BWP8-5;Q9BWP8-4;Q9BWP8-3;Q9BWP8-2;Q9BWP8-9;Q9BWP8;Q9BWP8-10,accession:Q9BWP8,Q9BWP8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9BYE9,accession:Q9BYE9,Q9BYE9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9GZN8;Q9GZN8-2,accession:Q9GZN8,Q9GZN8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9H0U4;E9PLD0;Q92928,accession:E9PLD0;accession:Q92928;accession:Q9H0U4,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9H4B7;CON__ENSEMBL:ENSBTAP00000025008,accession:Q9H4B7,Q9H4B7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9H939;Q9H939-2,accession:Q9H939,Q9H939,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9HAV0;P62879,accession:P62879;accession:Q9HAV0,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9HBI1-3;Q9HBI1;Q9HBI1-2;A0A087WZB5;Q9NVD7,accession:Q9HBI1;accession:Q9NVD7,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9HCN6-2;Q9HCN6;Q9HCN6-3,accession:Q9HCN6,Q9HCN6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9HD20,accession:Q9HD20,Q9HD20,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9HDC9;Q9HDC9-2,accession:Q9HDC9,Q9HDC9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9NPG4,accession:Q9NPG4,Q9NPG4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9NPY3,accession:Q9NPY3,Q9NPY3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9NR12;Q9NR12-3;Q9NR12-5;Q9NR12-6;Q9NR12-4;Q9NR12-2,accession:Q9NR12,Q9NR12,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9NR31;Q9NR31-2;Q5SQT8;D6RDB2;Q9Y6B6,accession:D6RDB2;accession:Q5SQT8;accession:Q9NR31;accession:Q9Y6B6,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9NRW1;Q9NRW1-2,accession:Q9NRW1,Q9NRW1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9NS28,accession:Q9NS28,Q9NS28,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9NTG7-2,accession:Q9NTG7,Q9NTG7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9NUV7;O15270,accession:O15270;accession:Q9NUV7,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9NY65;Q9NY65-2,accession:Q9NY65,Q9NY65,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9NYF0-2;Q9NYF0,accession:Q9NYF0,Q9NYF0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9NYL9;H0YNJ8,accession:H0YNJ8;accession:Q9NYL9,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9NZN3;Q9NZN3-2;Q9H223,accession:Q9H223;accession:Q9NZN3,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9UBV8,accession:Q9UBV8,Q9UBV8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9UHG3;Q9UHG3-2;F8W8W4,accession:F8W8W4;accession:Q9UHG3,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9UJU6;Q9UJU6-2;Q9UJU6-3;B4DDD6;Q9UJU6-6;F8WBG8;Q9UJU6-5;Q9UJU6-4;F8WC20;F8WBB2;F8WFE1;F2Z2V3;F8WB73;F8WCK3;F2Z3E3,accession:B4DDD6;accession:F2Z2V3;accession:F2Z3E3;accession:F8WB73;accession:F8WBB2;accession:F8WBG8;accession:F8WC20;accession:F8WCK3;accession:F8WFE1;accession:Q9UJU6,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9ULX6-2;Q9ULX6,accession:Q9ULX6,Q9ULX6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9UNF0-2;Q9UNF0,accession:Q9UNF0,Q9UNF0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9Y224,accession:Q9Y224,Q9Y224,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9Y240;V9H0X6;M0R081,accession:M0R081;accession:Q9Y240;accession:V9H0X6,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9Y251-4;Q9Y251-3;Q9Y251-2;Q9Y251;D6RAQ1;D6RHG4,accession:D6RAQ1;accession:D6RHG4;accession:Q9Y251,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9Y277-2;Q9Y277;E5RFP6,accession:E5RFP6;accession:Q9Y277,,AMBIGUOUS_MULTI_ACCESSION_GROUP
PXD017052_SEER_BROAD,Q9Y2A7;Q9Y2A7-2,accession:Q9Y2A7,Q9Y2A7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PXD017052_SEER_BROAD,Q9Y3F4;Q9Y3F4-2,accession:Q9Y3F4,Q9Y3F4,UNIQUE_HUMAN_CANONICAL_ACCESSION
